Complexes(UniProt IDs)	Min-p-value	Avg-p-value	Number-of-resources
Q9UH92;Q9NP71;Q99583	0.000132081044187	0.012255078709905286	7
P11473;P48443	0.000219022433792	0.010581609887470499	6
Q8N140;Q96MF7;Q8WV22	2.62005052071e-06	0.000123001529429764	5
Q9GZS9;Q9GZX3	0.000511135120433	0.014516961109598001	7
Q8NCN5;Q6UB35;Q9UL12;Q5JRX3;Q9NP81;Q7L3T8;Q96RP9;O00217;Q9NVH6;Q15031;Q96CM8;P12694;Q6JQN1;Q4G176;Q9BW92;Q9NSE4;P05166;O14874;P05165;Q9HCC0;Q6PI48;Q96CB9;Q969S9;O75251;Q8N465;Q9Y606;Q96GW9;Q96I59;O95299;O75489;P22830;P28331;O75306;Q16795;Q9BXW7;Q9Y375;Q9Y2Z2	1.47308135936e-37	0.005313892710041077	437
Q8WVS4;Q8WW35;P63172;Q96FJ2;Q96EX3	4.35301341542e-15	0.009072742894138251	50
Q9H269;Q96JC1;Q9H270;Q96AX1;Q9P253	5.65326417586e-17	0.014328885775101595	31
Q9NZU0;Q9NZU1	0.0499622784798	0.0499622784798	2
P55289;P55286	0.000511135120433	0.0035725627141855003	6
Q7RTU1;Q6QHK4	Null	Null	0
Q3SY69;O75891	2.09096293935e-05	0.0217581286436985	9
P36957;Q02218;P08559;P10515	2.04248336057e-11	0.011891056145692252	62
Q96FZ7;Q9H444	7.07725551369e-05	0.012515450466424993	24
Q969Q5;P20340;P62820;Q9H0U4;P50395;P61026;Q9H0N0;Q6IQ22;P51149;P31150;P51148;Q9UL26;P61018;Q8WUD1;Q9BZG1	1.38969649134e-22	0.009542754697376967	77
P19237;P63316	0.000231538001437	0.006974095892197001	3
O60304;Q9UNY5;P17040;Q969J2;Q8TBC5;Q53GI3;Q86W11;O14709;O14771;Q15697;Q9BRR0;P57086	1.59725485071e-08	0.006988878523155981	34
Q96PC3;P56377;Q9Y6Q5;O43747;Q10567;Q9BXS5	8.30664341542e-20	0.0030363241613635393	51
Q9BWJ5;Q9UDW3;Q8N8D1;Q9Y3B4;Q6IEG0;Q16560;Q15393;P62304;P62306;P62314;Q96LT9;P14678;Q6P2Q9;P62316;P62318;Q8TBF4;O75533;Q15427;Q13435;P63162	6.29424460096e-56	0.006437411291421984	119
O94844;Q9BYZ6	0.000188726813698	0.0094244313722015	4
P30876;P53803;P62487;P19388;P52434;P19387;P52435;A6NFM0;P36954	5.65322863727e-25	0.0012928744597454289	189
Q9HCC0;P05166;Q9NSE4;P05165;Q9NP81;Q7L3T8;Q5JRX3;Q96RP9;Q5JPH6;Q15031;Q96CM8;Q9NVH6;Q4G176;Q9BW92;P22033;P12694;O14874;P26440;Q6JQN1;Q96CB9;Q8N465;Q7Z3D6;Q6PI48;Q9UL12;Q9ULD0;Q96I59;Q9Y606	6.74856619958e-29	0.007893197722247981	268
C9JRZ8;P15121	0.000638525719679	0.025349018568379834	6
Q96L03;P0DP24	Null	Null	0
Q13112;O14929;Q9NVP2;P49321;Q9Y294;Q13111;P54198;P68431;Q8TEX9;P62805;Q09028	3.93274756269e-27	0.007283852639676652	42
Q13889;Q6P1K8;Q92759;Q6ZYL4;P32780	4.70125448865e-12	0.0029879818303411966	108
Q96P44;P02461;P02458;Q14031;P02462;P20908;P08572	1.18007781689e-17	0.006980931126049709	112
Q9Y5E2;Q9Y5F1;Q9Y5E3;Q9Y5E5	Null	Null	0
O60669;O00155	Null	Null	0
O75461;Q14209;O00716;Q14188;Q16254;Q15329	9.81496550248e-11	0.010718999819050987	74
O95922;Q8IUZ0	0.00122672428904	0.00122672428904	1
Q9Y333;O15116;Q9Y4Y9;Q9UK45;P62312;Q9Y4Z0;P62310;O95777	7.83128151953e-24	0.001737665302379888	87
Q9BTL3;O43148	0.000396326308767	0.01611726988985567	3
Q96F85;Q8NBC4	Null	Null	0
P10515;P08559;O00330	5.34704187901e-09	0.011188661956539753	75
Q7Z6H8;Q9HAW7	0.0327228190241	0.0358392779788	2
P61026;Q6IQ22;Q9BZG1;P20340;Q8WUD1;Q9UL26;P51149;P61018;Q969Q5	7.17202543801e-18	0.011821689191338747	15
P35212;G5E943	Null	Null	0
P30050;P61313;P61353;P32969;P62910;Q9Y3U8;Q02543;P47914;P05386;P50914;P83731;P46776;P62917;P05387;P62906;P62888;P18124;P40429;Q07020;P62913;P62424;P62277;Q02878;P05388;P18621;P26373;P36578	2.27151723652e-67	0.0041424305850003415	355
Q19AV6;Q6NVH7	0.000396326308767	0.026844015690488998	3
P29400;Q14031;P02462;P20908;P02458;P08572;P02452	3.3932159696e-18	0.008691214548361909	196
Q9P2H3;Q9UG01;Q8TDR0;Q8IY31;Q9NWB7	9.42210695977e-18	0.010588664029598543	48
Q96HP8;Q3YBM2	0.0023779578526	0.0083228524841	2
Q8N5X7;Q14240;P60842	1.98498037636e-05	0.011741686921166929	21
Q16842;Q76KP1;Q70JA7;P52849;P52848;Q8TE99;Q8N428;O94923;Q6L9W6;Q9P2E5;Q495W5;O60512;Q5VSG8;Q8IXK2;Q86X52;O43529;O60704;Q86SF2;Q8N3Y3;P26572;Q11206;Q9H4F1;O60507	1.10732103368e-19	0.005713034666964991	87
Q86WB7;Q6P1K1	Null	Null	0
O15119;Q13207	0.0011889789263	0.026589511085458886	9
Q14050;Q14055	1.03389471852e-06	0.00846023748135865	85
P13056;P10276	0.000363299116369	0.0121964504692818	5
P29803;P08559;P10515	8.2626930168e-08	0.0084982412606357	55
Q9H3M0;Q92953	0.000684134699657	0.0025831982624985	2
O00478;O00481;P78410	8.7136978769e-08	0.011321226417689383	2
Q969X1;Q6P531	0.0217015986899	0.0217015986899	1
O60806;O95947	0.0496868035517	0.0496868035517	1
Q16853;O75106	1.24364462406e-05	0.010221227784602778	9
Q9Y277;P45880	9.10183867719e-05	0.0056814062708488945	20
Q9UKG4;Q7RTS5	0.0268699570848	0.040700978078620005	5
Q5MAI5;Q00532	Null	Null	0
O60315;P37275;Q03112;Q13029;Q96JN0;O75362	8.89147546934e-10	0.016864180463027213	26
O60741;Q9Y3Q4	9.43634068492e-06	0.016278723399658326	9
Q9BXJ5;Q9BXI9	Null	Null	0
Q9HCK0;Q9Y330	Null	Null	0
P42330;P17516;P51857;Q04828	2.46893593036e-11	0.006188103866180669	70
Q13888;Q13889;Q92759;Q6ZYL4;P32780;P19447	6.22998256156e-19	0.0037960008535669458	159
P37275;O60315;Q96JN0;O75362;P56545;Q13363;Q92618;Q8N3X6;Q03112;Q13029	2.09415830719e-18	0.010980725860167014	53
O14832;P51659	3.30271923972e-05	0.013654216743390653	11
Q13838;O00148;P82979;Q96FV9	2.7479256905e-08	0.0088516266355722	36
Q9HAW9;Q9HAW7	2.86994913245e-05	0.007504392796466169	23
Q6FI13;U3KQK0	Null	Null	0
A6NK89;Q9BQ89	Null	Null	0
Q9H2D1;Q9BZJ4	Null	Null	0
P01871;P01859;P01861;P01876;P01857;P01877;P01880;P01860;P01764;Q5VTM1;P01834;P0DOY2;P00751;P08603;P05155;P08697;P02743;P19827;Q14624;P04003;P01008;P01042;P01019;P02790;P19823;P00734;P00738;P00739;P02763;P04217;P01023;P19652;P08185;P00747;P01011;P27169;P05546;P00450;P02765;P02679;P04004;Q96DA0;A8K2U0;P05156;P02748;P06727;P01036;P01031;P01024;P04196;P35542;P0DJI9;Q6P5S2;P02675;P02749;Q6ZNF0;P25311;P02671;P02753;P24158;P08246;P68871;P43652;P01833;P14780;P61626;P59665;P02774;Q8TDL5;P02766;P98088;P08311;Q9HC84;P31025;P01591;P18510;Q16378;Q9UI42;P14384	2.57466760436e-77	0.003568682943593069	318
P30039;Q52MB2	Null	Null	0
Q10570;Q9P2I0	1.57272344749e-05	0.011117445435990192	16
P49368;P48643;P40227;P50991;Q99832;P17987;P78371;Q92526	8.33333126668e-26	0.0030100750389170376	101
Q8N742;Q6H2H3	0.0467468843202	0.0467468843202	1
P63146;P49459	0.000684134699657	0.0045469296826795005	6
P08861;P09093	0.000349313808692	0.0021715606774929995	4
Q9BVS5;Q13825;P42765;Q96GW9;Q96CM8;Q96RP9;O14874;Q16740;Q8WVM0;P51553;Q4G176;Q15031;Q7L592;Q6JQN1;Q96CB9;O95900;Q9NUB1;Q8TD30;Q6P087;Q9H649;Q9NSE4;Q9UI43;P22570;Q6PI48;Q969S9;Q99797;Q9Y606;P22830	7.22512531767e-33	0.009821823321286201	79
O60809;Q5VTA0	Null	Null	0
Q9P121;B2CZX2	Null	Null	0
Q9UBP6;P57081	0.000396326308767	0.0088327294257754	5
Q01081;Q8WU68	0.0011815990571	0.01729132023070167	18
P17031;P17040;Q53GI3;Q86W11;O14771;O14709;Q969J2;Q9UNY5;O60304;Q9BRR0;P57086	2.51111244901e-07	0.007931560696087312	27
P51878;P49662	0.00150685995878	0.012923572273355999	5
Q6EKJ0;Q86UP8	0.00638984993521	0.012021087549355	2
O75063;Q8IUC8;Q8TE99;Q6P9A2;Q8NCL4;O94923;O43529;Q10469;Q86SF2;O60704;Q5VSG8;P49641;Q8N3Y3;Q8IXK2;Q9UBV7;Q9NY97;O60512;Q11206;Q86X52;Q9H1C3;Q09328;Q9H4F1;Q9Y274;P33908;Q9BYC5	7.43684429702e-28	0.005596798070215926	84
O00755;P56706	0.000206854520804	0.007816554748291935	31
B3KUP4;Q9UI38	Null	Null	0
Q96GS4;Q96FH0;Q9BQD3;Q96B45	2.61856841099e-12	6.61188523775495e-10	2
P62280;P62910;P49207;P46778;P30050;Q9Y3U8;P18077;P83731;P62266;P46776;P32969;P61353;P05386;P18124;P05387;P61313;P46777;P62277;P62847;P62854;Q02878;P36578;P26373;P05388	2.46419639695e-56	0.0029675626154832936	314
Q9P2K3;Q13363;P56545;O60315;O75362;Q96JN0;P37275;Q92618;Q8N3X6;Q03112;Q13029;Q92766;Q9H9B1;O00257	6.28828059902e-31	0.0029994269010831616	75
P31943;Q92841	8.64997896118e-05	0.0167720470851106	3
O60315;Q96JN0;Q13363;O75362;Q92618;P37275;P56545;Q9P2K3;Q9H9B1;O00257;Q92766	2.20098662874e-33	0.008030716581385789	69
Q9NTX9;Q16828	Null	Null	0
Q14982;Q9P121	0.00496980609406	0.00496980609406	1
A0A0C4DG38;O15304	0.0499607057562	0.049960705756200006	3
Q9HB96;Q00597	1.57272344749e-05	0.015486967180960563	126
P22090;P62244;P62266;P62701;P08708;P46782;P62269;P62854;P62277;P62263;P60866;P39019;P46781;P84098;P23396;P61247;P62249;P05387;P15880;P62841;P08865;P62241;P62851;P50914;P61513;P62906;P26373;P62424;P62899;P62750;P36578;P62917;P61313;P46783	9.4653837676e-81	0.004815019024692982	490
Q9NPB6;Q9BYG5;Q9BYG4	1.44726600192e-06	0.010991212831942395	21
P57103;Q9UPR5	2.35908517123e-05	0.00584647284725485	26
Q9NU39;Q12950	0.000461975451936	0.009958002438968	2
P46108;Q13905	1.57272344749e-06	0.003466076249890725	28
Q9Y458;O75360	Null	Null	0
P53794;Q9NRC1;Q96AN5;Q8TDW4;A0PJW6;Q8NDZ6;Q9GZU3;Q5U3C3;Q96MH6;Q2PZI1;Q5T1Q4;Q68DH5;Q96B77;Q8WV83;Q9H6A9;Q96MV1;Q8IXU6;Q86VR2;Q8TEQ8;Q7Z2K6;Q6P1A2;Q7Z388;P81408;Q9BRB3;Q12767;Q8NBP5;Q0P6H9;Q9H6U8;Q6ZXV5;P35610;Q643R3;Q6ZPD9;Q8NCS7;Q96G23;Q2TAA5;Q86UL3;Q9NUE0;Q6ZMG9;Q9BV10;Q9NW15;Q6UWP7;O60427	1.31323794379e-09	0.01072468406531529	34
Q9Y5E9;Q9Y5I1;Q9Y5H5;Q9Y5I4;Q9Y5H3	Null	Null	0
Q5T7Y4;Q8WXG8;A8MRB1	0.0029727093208	0.015400640422366925	13
Q8TEQ8;Q8TDW4;A0PJW6;Q9NRC1;Q96MH6;Q12767;Q96AN5;Q8NBP5;Q2PZI1;P81408;Q96B77;Q8WV83;Q68DH5;Q9H6A9;Q96MV1;Q7Z2K6;Q6P1A2;Q8IXU6;Q643R3;P35610;Q8NDZ6;Q9GZU3;Q5U3C3;Q5T1Q4;Q7Z388;Q9BRB3;Q96G23;Q86UL3;Q9H6U8;Q2TAA5;Q9NUE0;Q6ZXV5;Q0P6H9;Q6ZPD9;Q86VR2;Q6ZMG9;Q6UWP7;P53794;Q8NCS7;Q9NW15;Q9BV10	1.0950902485e-09	0.010020462751372588	31
P23246;Q15233;Q8WXF1	1.66352414014e-08	0.01727503997072596	39
Q8WV19;Q8WV15	Null	Null	0
P63162;P14678;Q15427;P62304;Q6P2Q9;P62306;Q9BWJ5;Q9UDW3;P62316;P62314;Q16560;Q96LT9;Q6IEG0;P62318;Q8N8D1;O75533;Q13435	7.42096797391e-46	0.0048631737962878535	109
Q9UNT1;Q96LK0	0.000594837117807	0.000594837117807	1
Q9BVJ7;Q9H503	0.0499607057562	0.0499607057562	1
Q8WV07;Q9NRH1	0.0023779578526	0.02199611013655	2
Q9BZC1;Q01085	Null	Null	0
Q5VZF2;Q01085	Null	Null	0
Q9BV90;Q9UDW3;Q15696;Q9Y3B4;Q16560;Q15393;Q8N8D1;Q6IEG0	3.62745966145e-22	0.0003167293720083783	20
Q6UX41;Q9UM44	Null	Null	0
P25098;P35626	0.000167413699393	0.00974344399021425	12
Q6UX98;Q69YW2	Null	Null	0
P50749;Q8WWW0	Null	Null	0
O15499;Q2M1V0	Null	Null	0
Q9BXJ1;Q9BXI9	Null	Null	0
P61647;Q9GZX3	0.030378411567	0.030378411567	1
Q9Y2C2;Q9Y278;P52848;Q9UBX8;Q8NCL4;Q6P9A2;Q8N428;O94923;O43286;Q8N3Y3;Q86SF2;Q9NS00;P26572;Q9UBV7;O60512;Q86X52	7.38488082494e-20	0.003994523781332884	68
Q13950;Q13761;Q01196	0.000176100665475	0.017625799260200248	20
Q8WXB1;Q8IZ13	Null	Null	0
P30281;P24385;O96020;P22674;P38936;P06493;P12004	1.33036181073e-12	0.011640016336998371	166
Q6IPM2;A8K855	0.000143117833721	0.0044722314461608	5
P10644;P13861;P17612	6.53527340768e-08	0.005877978516113879	91
Q9Y5J6;Q9Y5J7;P62072	7.48585863061e-07	0.011883610283667252	18
P35241;P26038;P15311	4.19208083314e-06	0.012237413447153787	50
A6NKD2;C9JPU3	Null	Null	0
Q5T2D3;Q9BPX1	Null	Null	0
P18669;P07738;Q8N0Y7	2.19491024754e-07	0.017743672208915255	29
P20700;Q03252	3.14544689497e-05	0.025002622136753864	17
Q96BR6;Q8NCP5;Q8N3J9;P10075;Q9C0G0;Q9H9D4;Q5EBL2;Q9ULM2;Q9Y5A6;Q8N0Y2;Q8TD17;Q9NW07;O75290;Q15935;Q9H7X3;O75346;Q02086;P16415;E7ETH6;Q5HY98;Q7L2R6;Q7L945;Q96C28;Q8TAU3;Q8N823;Q14590;P0CJ79;P52737;Q96SL8;Q86XN6;Q9UDV7;Q6ZN06;P17097;P17029;O15015;Q14592;Q96C00;Q3KP31;Q9H5H4;Q96PQ6;Q9H8G1;Q15072;O75467;A8MTY0;A2RRD8;Q9P2J8;P17098;Q6AHZ1;A6NFI3;Q6NUN9;Q66K89;Q9HBE1;P59923;Q14593;Q6ZNG0;Q03936;Q9BS31	4.47014189319e-50	0.004149075224727589	92
P09228;P01037;P28325;P02814;P23280;Q6P5S2;P0DJI9;Q6MZM9;P04745;P12273;P01036;P22079;Q96DA0	3.64758783028e-10	0.0030212700024092403	27
Q8N8V2;Q6ZN66	0.00460178880735	0.0206341316310375	4
Q16378;Q9NP55;Q99935;O75556;O95968;O95969;P01037;P09228;P31025;Q6P5S2;P01036;Q96DA0	2.11258147578e-05	0.012553975546109186	19
Q96I99;P53597	1.57272344749e-06	0.013038995790092416	16
B4DDN1;P04424	0.0433895309553	0.046538167253500004	2
P52948;Q8WUM0;Q12769;P57740;Q8NFH4	1.18718547693e-15	0.003321979878079021	226
P00734;Q5VTM1;P00751;P04003;P01764;P08603;P01861;P01859;P01860;P01857;P01834;P0DOY2;P01876;P01877;P01871;P01880;P05155;Q14624;P08697;P19827;P02743;P01008;P01019;P01042;P19823;P00738;P02790;P02679;P02763;P04217;P01023;P01011;P19652;P08185;P00747;P00450;P05546;P02765;P27169;P04004	3.9951285132e-69	0.00331022005567723	213
A4FUP2;Q15561	0.0436304253655	0.0436304253655	1
Q7L9L4;Q9H8S9	5.16590843841e-05	0.0006024094815047	3
P51857;P17516	1.24364462406e-05	0.009570490259926456	14
P50539;Q9BW11;Q99583	Null	Null	0
Q96DA0;A8K2U0;Q6P5S2;P00739;P08603;P00751;P05155;P02743;P01008;P01023;P02790;P19827;P19652;P00738;P01019;P02763;P01042;P19823;Q14624;P01861;P04217;P01859;P01857;P08697;P01011;P01860;P01834;P01876;P0DOY2;P01877;P01871;Q5VTM1;P04003;P01764;P01880;P00734;P02679;P00747;P05546;P00450;P27169;P02765;P04004;P25311;P06727;P04196;P02675;P01024;P02749;Q6ZNF0	7.3661365529e-76	0.004404260356928731	246
Q8NCE0;Q9BSV6;Q7Z6J9;Q92989	1.87040600785e-13	0.008418534144595001	123
Q8IYJ1;Q9HCH3	Null	Null	0
Q9Y3B3;P49755;Q15363;Q9BVK6;Q9Y3Q3;Q9Y3A6	6.23412964913e-10	0.010193976122602205	50
Q96CD0;Q9UKT7;Q9H4M3;Q96EF6;Q9NRD1;Q9UK97;Q96IG2;Q9UKC9;Q9H469;Q8N531;Q5XUX0;Q7Z6M2;Q8N461	1.07723427201e-24	0.004166252099747578	42
Q09470;Q16322	0.000684134699657	0.0025831982624985	2
Q495W5;O60513;O43286;O60512;Q9UBV7;Q9P2E5;Q8N428;Q6P9A2;Q86X52;P52848;Q8NCL4;O94923;Q86SF2;Q5VSG8;Q8IXK2;O60704;Q8N3Y3	1.55340193177e-16	0.0033698998711310002	58
P63172;Q8WW35	8.64997896118e-05	0.0020444742617965602	5
P84243;O14929;Q9NVP2;P49321;Q9Y294;P54198;Q8TEX9;P62805;Q09028	1.12097425379e-24	0.0024449148132390085	30
P29992;P50148;P08754;P63092;P09471;P19087;P19086;P63096;Q14344;Q03113	1.42434583957e-27	0.0048954156269933	158
P41182;Q8N143;O15156	0.0499591330329	0.0499591330329	4
Q969E4;Q5H9L2	0.00768338120063	0.00768338120063	1
Q13158;Q14790	1.57272344749e-06	0.006952987948247201	97
P19087;P29992;P08754;P63092;P09471;P19086;P63096	1.13107198987e-17	0.005777084145085572	124
P35900;Q6KB66;Q2M2I5	9.77934351953e-05	0.0033564757730018603	5
P12111;P53420;Q9UMD9;Q5TAT6	2.69039200169e-09	0.008598251348783868	32
P28325;P02814;P23280;P0DJI9;Q6MZM9;Q96DR5;Q6P5S2;P12273;P04745;P01036;Q96DA0	3.12585549174e-05	0.01480583495183374	14
Q8WWL7;P22674;P30281;O96020	1.72303896298e-06	0.010335168546811702	32
Q92572;B7ZKR7;Q9Y2T2;O00203;O14617	1.3092842055e-12	0.0057104945389411885	30
Q8N5I2;Q8TBH0;Q8NCT1	Null	Null	0
O95678;Q7Z3Y9;P12035	9.77934351953e-05	0.003257498473008825	4
Q99714;Q7L0Y3	1.57272344749e-06	0.01583315135011274	26
P61956;P55854	1.57272344749e-05	0.012312480067514522	23
Q86XI6;O95685	0.000344178110245	0.009888123220460667	6
P12004;P06493;P14635;O95067;P24385;P38936;O96020	1.77999501759e-20	0.009805408973269944	217
Q99471;P61758;Q9NQP4;Q9UHV9;O60925;O15212;Q9NUG6	1.77999501759e-20	0.006137927064722448	30
Q8WWN9;Q9UIA0	Null	Null	0
Q99578;Q92963	4.71817034246e-06	0.005080683097117865	4
Q86VS0;Q96T83	Null	Null	0
P49368;P40227;Q99832;P17987;P50991;P78371;Q92526	4.20723102911e-22	0.002039690279367764	89
P24864;P78396;Q8WWL7;O96020	1.1093310698e-07	0.006884653013206895	73
Q8WY98;Q7Z769	Null	Null	0
Q8N461;Q9H469;Q9H4M3;Q96EF6;Q9NRD1;Q96IG2;Q9UK97;Q9UKT5;Q9UKT7;Q9UKC9;Q96CD0;Q8N531;Q7Z6M2;Q5XUX0;P57775	1.02135299399e-29	0.0012384132534288802	47
P15173;Q6QHK4	Null	Null	0
B2RNN3;P0C862	Null	Null	0
Q5VY80;Q9BZM5	0.000880254398195	0.005685423122905001	7
Q8IYL3;Q8N165	Null	Null	0
Q9NXK8;Q7Z6M2;Q9UK97;Q96IG2;Q9UKC9;Q9NRD1;Q9H4M3;Q96EF6;Q9UKT7;Q96CD0;Q8N531;Q5XUX0;Q9H469;Q8N461;P63208;P57775;Q9UKT5;Q13616;Q969U6;Q9UKA2;Q9UKT8	1.84784204988e-41	0.0028633086597608833	98
Q9H7F0;Q8TDW4;A0PJW6;Q96AN5;Q8NDZ6;Q9NRC1;Q5U3C3;Q9GZU3;Q96MH6;Q5T1Q4;Q2PZI1;Q96B77;Q68DH5;Q8WV83;Q8IXU6;Q96MV1;Q9H6A9;Q86VR2;Q6P1A2;Q8TEQ8;Q7Z2K6;P81408;P53794;Q8NBP5;Q7Z388;P35610;Q12767;Q9BRB3;Q643R3;Q96G23;Q6ZMG9;Q86UL3;Q9H6U8;Q6ZXV5;Q2TAA5;Q9NUE0;Q8NCS7;Q6UWP7	3.38149334974e-05	0.015920448258093616	12
P21283;Q9HBG4;P36543	5.7175010824e-08	0.0054981871046411845	42
Q99963;Q99962	0.000143117833721	0.011202782697734285	14
O00570;P35712	Null	Null	0
O60341;P37275;O60315;Q96JN0;O75362	5.83039978671e-14	0.018125303684240198	31
A6NGL4;A6NKD2	0.0309134520838	0.0309134520838	1
Q969H6;Q9H633;O75817;O95059;P78346;Q9BUL9;P78345;O75818;O95707;Q99575	1.61695785984e-34	0.003633318316690781	53
Q70IA6;Q9H8S9	Null	Null	0
P04280;Q9UHF0	0.0299773670879	0.0299773670879	1
P00492;Q14749	0.0261575363786	0.03924469242623333	3
P00403;P24310;P00414;P09669;P13073	1.17115791823e-10	0.010964677722114818	95
P50616;Q14106;Q96LI5;Q9UKZ1;Q9ULM6;Q9UIV1;Q92600;Q9UFF9;Q9H9A5;O75175;A5YKK6	1.56624208809e-26	0.002183785332052009	144
Q01518;P23528	4.71817034246e-06	0.015288051452155615	4
Q9C005;Q8WWB3	0.0178346838945	0.01981631543835	2
Q13765;Q9H009	0.0332987042856	0.03383848612946666	3
P49368;P50991;P40227;Q99832;P78371;P17987	8.30664341542e-20	0.004212468694051185	104
P18848;Q8WYK2	0.0499607057562	0.0499607057562	1
Q8N729;Q16557;Q00888	0.0432146011609	0.0432146011609	1
A0A140G945;P02489	6.54799988397e-05	0.0013980940363265667	6
A8K0Z3;Q9Y3C0;Q9NQA3	1.57272344749e-05	0.0064333922960280255	4
Q92562;Q9Y2I7	4.71817034246e-06	0.010610744261067282	8
Q9NV12;O95859;Q6ZP80	Null	Null	0
Q9NVD3;Q9C030	Null	Null	0
P28472;P47870	4.79691497852e-05	0.013825673474848324	23
Q01453;P56856	0.0499622784796	0.0499622784796	2
Q7Z7J5;Q7L190	Null	Null	0
Q8IXH7;P18615;Q9H3P2	1.98038588111e-10	0.007649883919765172	46
Q96IM9;Q9C005	0.0178346838945	0.01981631543835	2
P61254;P62249;P62701;P60866;P62854;P62269;P46782;P08708;P46781;P62277;P62241;P62851;P39019;P62841;P18124;P62906;P62899;P05387;P08865;P15880;P61247;P23396;P46783;P62753;P40429;P84098;P26373;P62750;P36578;P46777;P05388	3.47940938829e-73	0.003976303459230742	500
P59768;Q96CX2	4.71817034246e-06	0.02498271196327123	2
Q9Y230;Q53TQ3;Q6PI98;Q9C086;Q9ULG1;Q8NBZ0;Q9H981;Q9Y265;Q6P4R8;Q96EZ8;Q9H9F9	1.38717644668e-35	0.002918865646089827	56
Q93015;Q96CD2	0.0433895309553	0.0433895309553	1
Q8N2K1;A1L3X0	Null	Null	0
O60262;P61952	0.000213890388858	0.0056676928384823515	77
Q9NUP1;Q9UL45;P78537;Q6QNY0;Q8TDH9;O95295	8.30664341542e-20	0.007041962381800314	83
P17027;Q8IYF1	Null	Null	0
Q9NX70;Q96G25;Q9NPJ6;O95402;O60244;O75586;Q9Y2X0;Q9NVC6;Q15528;Q6P2C8	1.36411173386e-27	0.0009517282489282007	57
Q16445;P28472	4.79691497852e-05	0.015322559410609149	17
Q92598;O95757;P34932	1.89740771269e-05	0.011832427173041768	6
Q96KE9;Q9Y2F9	Null	Null	0
P22695;P31930;P14927;P10606	1.90733180203e-08	0.009883193132829572	45
Q9UHA4;Q9Y2Q5	4.71817034246e-06	0.01184610271622868	19
Q4G0I0;Q9H9P2	Null	Null	0
P22692;P01344	0.0092570502119	0.0363933448159	3
Q96IG2;Q9H4M3;Q9NRD1;Q96EF6;Q9H469;Q9UK97;Q9UKT5;Q9UKT7;Q9UKC9	3.0070189395e-18	0.0018754637611077254	43
P00403;P00414;P24310;P09669	1.90733180203e-08	0.011910652107633594	83
Q53H54;Q6MZZ7	Null	Null	0
O60476;O60704;Q9NY97;O94923;Q8TE99;Q92187;O60513;Q5VSG8;Q8IXK2;Q9UBV7;P49641;O60512;Q9UBX8;O43286;Q86X52;P26572;P33908;Q9H1C3;Q96MM7;Q9BYC5;Q8N428;Q09328;Q8NCH0	3.67751679049e-22	0.004413327889770775	78
Q01546;O76013;O95678	9.77934351953e-05	0.004062344565829767	3
P11216;P06737;P46976	8.2626930168e-08	0.005687408575394114	20
Q6P1X5;Q15542;Q12962;Q16594;P49848;O00268;Q15545;P21675;Q15544;Q15543;Q16514;O75486;Q7Z7C8;Q92750	6.10251898636e-34	0.002083681995130753	153
Q969S9;Q96RP9;Q9P2J9;Q9BT30;O00217;Q5JRX3;Q8NCN5;Q96GW9;Q9NSE4;Q7L592;Q15031;Q4G176;Q9NUB1	6.53305748329e-17	0.012131887427171523	32
Q9NZZ3;O75351	0.00059448946315	0.012184183086843443	9
Q9BXW4;Q96A56	Null	Null	0
Q9UFF9;O75175;A5YKK6;Q9UIV1;Q96LI5;Q92600;Q9NZN8;Q9ULM6;Q9H9A5;Q9UKZ1	2.56708229828e-30	0.0029724501984481006	154
Q15916;Q9HCK0	Null	Null	0
Q15544;Q6P1X5;Q12962;O00268;P21675;Q16594;Q15543;Q7Z7C8;Q92750;O75486;Q15545;Q16514;P49848	4.09796472837e-30	0.0018953350596274017	144
Q7LBR1;Q8WV92	Null	Null	0
P15531;P22392	0.000174246911613	0.0141003353228621	10
Q02410;O14910;Q9NUP9;Q9HAP6	4.4777519828e-10	0.008724749925265467	29
P63010;O95782;O94973;P53680	2.61856841099e-12	0.0021678108882849986	109
O94905;O75477	4.71817034246e-06	0.019305416226412624	20
Q52LA3;Q96GY3	1.57272344749e-05	0.007820976772962082	16
Q16611;Q9BXH1;Q07812	1.14689003926e-07	0.008385333305498217	108
P00367;P49448	1.36664244402e-06	0.010274719873020659	27
Q02410;P78352;O14910;Q9HAP6	6.8374562023e-09	0.017888570033266434	21
Q14624;P00751;Q5VTM1;P01764;P08603;P04003;P01861;P01859;P01857;P01860;P01871;P01834;P0DOY2;P01876;P01877;P01880;P05155;P19827;P08697;P02743;P00738;P01008;P19823;P00739;P02790;P01042;P00734;P02679;P01023;P02763;P00747;P19652;P25311;P01011	6.22477290288e-59	0.0028705620130064745	193
Q93096;O75365;Q12974	0.0011889789263	0.013855575739396666	3
Q68DC2;Q86SG6;Q6ZW76	1.88710970611e-05	0.02064683296045888	15
P61457;Q9H0N5;P35680	0.000134471444677	0.0008259104243723333	3
Q7Z5W3;O00167	Null	Null	0
Q8NCW6;O43286;O60513;Q8TE99;O60704;Q5VSG8;P49641;Q8N3Y3;Q8IXK2;Q86SF2;Q9UBV7;Q9NY97;O60512;P26572;Q11206;Q86X52;O43529	4.64735447307e-17	0.003117674877754187	61
